beachId,nameGr,nameEn,regionId,region,group,status,checkedAt,reason,candidateCount,acceptedImageUrl,sourcePageUrl
924,Παραλία Κέρκυρα,Paralia Kerkyra,epirus-thesprotia-mainland,Thesprotia,mainland_epirus,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
925,Παραλία Σαγιάδας,Paralia Sagiadas,epirus-thesprotia-mainland,Thesprotia,mainland_epirus,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
926,Keramidi Beach,Keramidi Beach,epirus-thesprotia-mainland,Thesprotia,mainland_epirus,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
929,Agni Beach,Agni Beach,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
934,Παραλία Άγιος Πέτρος (Λευκίμμη),Paralia Agios Petros (Levkimmi),ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
937,Galiskari Beach,Galiskari Beach,ionian-islands-corfu,Corfu,ionian,accepted,2026-06-28T14:15:56.526Z,Exact Commons title identifies Gialiskari/Galiskari Bay and Beach in Corfu; visual QA shows the beach.,1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gialiskari%20Bay%20and%20Beach%20in%20Corfu%2C%20Greece%20(53698023643).jpg&width=800,https://commons.wikimedia.org/wiki/File%3AGialiskari%20Bay%20and%20Beach%20in%20Corfu%2C%20Greece%20(53698023643).jpg
939,Imerolia Beach,Imerolia Beach,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
942,Kaminaki Beach,Kaminaki Beach,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
947,Marathias beach,Marathias beach,ionian-islands-corfu,Corfu,ionian,accepted,2026-06-28T14:15:56.526Z,Commons category and title identify Marathias beach in Corfu; visual QA shows the sandy beach.,1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Marathias%20Strand.JPG&width=800,https://commons.wikimedia.org/wiki/File%3AMarathias%20Strand.JPG
948,Moraitika Beach,Moraitika Beach,ionian-islands-corfu,Corfu,ionian,accepted,2026-06-28T14:15:56.526Z,Commons description identifies Moraitika Beach beach life; visual QA shows the beach.,1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Beachlife%20Moraitika.JPG&width=800,https://commons.wikimedia.org/wiki/File%3ABeachlife%20Moraitika.JPG
949,Nissaki Beach,Nissaki Beach,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
951,Robolla Beach,Robolla Beach,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
954,Άγιος Στέφανος,Agios Stefanos,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
955,Άγιος Ιωάννης Περιστερών,Agios Ioannis Peristeron,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
956,Αγία Αικατερίνη,Agia Aikaterini,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
961,Ηλιόδωρος,Iliodoros,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
964,Καμάρι,Kamari,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
969,Κρουζερή,Krouzeri,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
970,Κρούζα,Krouza,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
971,Κόλιας,Kolias,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
973,Μανδράκι,Mandraki,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
976,Μώλος,Molos,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",4,,
979,Παραλία Άγιος Γόρδης,Paralia Agios Gordis,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
987,Παραλία Γαρδένο,Paralia Gardeno,ionian-islands-corfu,Corfu,ionian,accepted,2026-06-28T14:15:56.526Z,"Commons description identifies Gardenos/Gardeno sand beach near Lefkimmi, Corfu; visual QA shows the beach.",1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gardeno%20Sandstrand.jpg&width=800,https://commons.wikimedia.org/wiki/File%3AGardeno%20Sandstrand.jpg
990,Παραλία Κάνουλας,Paralia Kanoulas,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
992,Παραλία Κοντοκαλίου,Paralia Kontokaliou,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
993,Παραλία Λίμνη,Paralia Limni,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
998,Παραλία Μπούκα,Paralia Bouka,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
999,Παραλία ΝΑΟΚ,Paralia NAOK,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1000,Παραλία Παρακλάδι,Paralia Parakladi,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1002,Παραλία Σκάλομα,Paralia Skaloma,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1003,Παραλία Στέλάρι,Paralia Stelari,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
1007,Παραλία Γυαλί,Paralia Gyali,ionian-islands-corfu,Corfu,ionian,accepted,2026-06-28T14:15:56.526Z,Commons description identifies Giali Beach on the western shore of Corfu; visual QA shows the beach/cove.,1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Giali%20Beach%20(167655355).jpeg&width=800,https://commons.wikimedia.org/wiki/File%3AGiali%20Beach%20(167655355).jpeg
1011,Πετριτή,Petriti,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1012,Πρασούδι,Prasoudi,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1015,Σωτηριώτισσα,Sotiriotissa,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1017,Αντύψος,Antypsos,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3067,Κορφοβόνια,Korfovonia,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
3068,Μοσχοφίλι,Moschofili,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3069,Παραλία Κερασιά,Paralia Kerasia,ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
3078,Βουβαλομάντρια,Vouvalomantria,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3079,Βραχλή,Vrachli,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3080,Παραλία Χουχούλιο,Paralia Chouchoulio,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3081,Τζουφάκα,Tzoufaka,ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3100,Αυλάκι (Κέρκυρα / Κασσιόπη),Avlaki (Kerkyra / Kassiopi),ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3101,"Βρωμολίμνη (Ερημίτης, Κέρκυρα)","Vromolimni (Erimitis, Kerkyra)",ionian-islands-corfu,Corfu,ionian,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
3102,Παραλία Άγιος Γόρδης (Λευκίμμη),Paralia Agios Gordis (Levkimmi),ionian-islands-corfu,Corfu,ionian,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3103,Παραλία Καλάμι (Κέρκυρα),Paralia Kalami (Kerkyra),ionian-islands-corfu,Corfu,ionian,accepted,2026-06-28T14:15:56.526Z,"Exact Commons title identifies the beach in Kalami, Corfu; visual QA shows the beach/cove.",1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Beach%20in%20town%20Kalami%20at%20Corfu.jpg&width=800,https://commons.wikimedia.org/wiki/File%3ABeach%20in%20town%20Kalami%20at%20Corfu.jpg
