region,prefecture,place,index,name,beforeAccess,afterAccess,beforeConfidence,afterConfidence,beforeOrganized,afterOrganized,beforeSourceUrlCount,afterSourceUrlCount,actions
East Macedonia and Thrace,Thasos,Thasos,34,Άγιος Ιωάννης,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,35,Βάθη,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
East Macedonia and Thrace,Thasos,Thasos,38,Γλυφονέρι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,39,Δασύλλιο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,40,Καρνάγιο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,41,Κλίσμα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
East Macedonia and Thrace,Thasos,Thasos,42,Κοίνυρα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,44,Μακρύαμμος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,50,Σκάλα Καλλιράχης,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,51,Σκάλα Πρίνου,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,52,Σκάλα Ραχώνι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,53,Σκάλα Σωτήρος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
East Macedonia and Thrace,Thasos,Thasos,54,Ταρσανάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
East Macedonia and Thrace,Xanthi,Xanthi (mainland),1,Παραλία Γαλάνης Νέστου,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Epirus,Arta,Arta (mainland),0,Παραλία Σαλαώρας,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Epirus,Arta,Arta (mainland),1,Φράχτης,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Epirus,Preveza,Preveza (mainland),0,Artolithia Beach,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Epirus,Preveza,Preveza (mainland),2,Άγιος Σώστης,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Epirus,Preveza,Preveza (mainland),4,Αλωνάκι Φαναρίου,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),5,Αλωνάκι Πρέβεζας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),6,Κρυονέρι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),7,Κυανή Ακτή,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),9,Πίσω Κρυονέρι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),10,Παντοκράτορας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),11,Παραλία Αμμουδιά,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),13,Παραλία Λύχνος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),14,Σαρακήνικο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Preveza,Preveza (mainland),15,Σκάλα,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Epirus,Preveza,Preveza (mainland),16,Σπαρτίλα,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Epirus,Preveza,Preveza (mainland),17,Όρμος του Οδυσσέα,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Epirus,Thesprotia,Thesprotia (mainland),2,Αρίλλα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),3,Γαλλικός Μώλος,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),4,Δεή,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),5,Δεή πλους,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),6,Διαπόρι,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),7,Ζέρη,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),9,Κάρβουνο,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Epirus,Thesprotia,Thesprotia (mainland),13,Μέγα Ντράφι,hiking_path_easy,hiking_path_easy,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),16,Μουρτεμένο,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Epirus,Thesprotia,Thesprotia (mainland),17,Μπέλα Βράκα,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Epirus,Thesprotia,Thesprotia (mainland),18,Πάνα,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Epirus,Thesprotia,Thesprotia (mainland),19,Παραλία Plataria Beach Hotel,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),20,Παραλία Έλενα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),21,Παραλία Γάτα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),22,Παραλία Γαλάζιος Κόλπος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),24,Παραλία Ελιά,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),25,Παραλία Καλάμι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),27,Παραλία Κόκκινος Βράχος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),30,Παραλία Ναυτίλος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),31,Παραλία Πλαταριάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Epirus,Thesprotia,Thesprotia (mainland),33,Πράπα Μάλι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Epirus,Thesprotia,Thesprotia (mainland),34,Σοφάς,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Epirus,Thesprotia,Thesprotia (mainland),35,Σταυρολιμένας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,1,Agias Triades Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,2,Agni Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,3,Alipa beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,4,Alonaki Bay,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Ionian Islands,Corfu,Corfu,5,Benitses beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,6,Black Rocks Beach,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Ionian Islands,Corfu,Corfu,8,Dafnila Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,10,Galiskari Beach,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,11,Glyfa Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,12,Imerolia Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,14,Kalamionas Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,15,Kaminaki Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,16,Kanoni Beach,asphalt_road,asphalt_road,medium,medium,false,false,0,0,removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,17,Karavi Beach,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Ionian Islands,Corfu,Corfu,18,Kogevina Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,19,Maltas beach,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Ionian Islands,Corfu,Corfu,22,Nissaki Beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,23,Paramonas,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,26,skalia beach,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Ionian Islands,Corfu,Corfu,28,Άγιος Ιωάννης Περιστερών,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note|added_low_evidence_note
Ionian Islands,Corfu,Corfu,29,Αγία Αικατερίνη,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,33,Αστρακερή,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note|added_low_evidence_note
Ionian Islands,Corfu,Corfu,36,Καλυβιώτης,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,37,Καμάρι,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Ionian Islands,Corfu,Corfu,39,Κανόνι,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Ionian Islands,Corfu,Corfu,40,Καρδάκι,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Ionian Islands,Corfu,Corfu,42,Κρουζερή,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,43,Κρούζα,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Ionian Islands,Corfu,Corfu,45,Μαΐστρος,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,46,Μανδράκι,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Ionian Islands,Corfu,Corfu,48,Μπουκάρη,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note|added_low_evidence_note
Ionian Islands,Corfu,Corfu,49,Μώλος,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,50,Νότος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,53,Παραλία Άγιος Νικόλαος,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Corfu,Corfu,54,Παραλία Άγιος Σπυρίδωνας,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note|added_low_evidence_note
